fname,N_word,V_word,N_lemma,V_lemma,C,punct,let,N,syl,sent,word_long,word_long_pr,lemma_long,lemma_long_pr,comma_pr,ASL,ASS,ASW,ACW,L,S,TTR_word,TTR_lemma,YulesK_word,YulesK_lemma,YulesI_word,YulesI_lemma,hapax1_pr,hapax2_pr,FRE_GL,SMOG,ARI,DCI,CLI,Func_word_pr,Verb_pr,Noun_pr,Adj_pr,Prop_pr,Autosem_pr,Nouns_pr,NVR,Cconj_pr,Sconj_pr,Adjs_pr,Prtf_pr,Prts_pr,Npro_pr,Pred_pr,Grnd_pr,Infn_pr,Numr_pr,Prcl_pr,Prep_pr,Comp_pr,Pos_ngrams_1_pr,Pos_ngrams_2_pr,Pos_ngrams_3_pr,Pos_ngrams_4_pr,Pos_ngrams_5_pr,Pos_ngrams_6_pr,Pos_ngrams_7_pr,Pos_ngrams_8_pr,Pos_ngrams_9_pr,Pos_ngrams_10_pr,Pos_ngrams_11_pr,Pos_ngrams_12_pr,Dyn_Stat,Zipf_0_pr,Zipf_1_pr,Zipf_2_pr,Zipf_3_pr,Zipf_4_pr,Zipf_5_pr,Zipf_6_pr,Zipf_7_pr,Zipf_8_pr,Word_form,Gen_pr,Ablt_pr,datv,nomn,loct,Adjif_pr,Neut_pr,Inan_pr,P1_pr,P3_pr,Pres_pr,Futr_pr,Past_pr,Impf_pr,Perf_pr,Pssv_prtf_pr,Pssv_prts_pr,Sja_verb_pr,Yavl_pr,Textdeixis_pr,Sokr_pr,Abbr_pr,FZ_pr,Term_pr,Abstr_pr,Deont_pr,Prep_mw_pr,Conj_mw_pr,LVC_pr,Arch_pr,Acl_pr,Aclrelcl_pr,Advcl_pr,Advmod_pr,Amod_pr,Appos_pr,Auxpass_pr,Cc_pr,Ccomp_pr,Compound_pr,Conj_pr,Cop_pr,Csubj_pr,Csubjpass_pr,Discourse_pr,Mark_pr,Nsubj_pr,Nsubjpass_pr,Nummod_pr,Orphan_pr,Parataxis_pr,Xcomp_pr,Cohes_1,Cohes_2
actual_reviews.csv,733200,94118,733200,62276,2895157,302070,2342823,6686,976890,1200,80519,0.10981860338243317,61777,0.08425668303327878,8.183306055646482e-07,14.47,30.26,1.332364975450082,3.357444080741953,335.74440807419535,0.16366612111292964,0.12836606655755592,0.08493726132024004,12.033270760581672,16.93219446758509,13.680057908130184,4.257584414017304,0.05527823240589198,0.010664211674849973,301.1018657937807,72.4714986151672,165.06410722858703,172.86498690671033,-1.9213406983087786,0.0,0.04322422258592471,0.1024277141298418,0.0,0.0,0.1456519367157665,0.1024277141298418,2.3696832008077746,0.0,0.0,0.002505455537370431,0.006009274413529732,0.0020144571740316423,0.026868521549372613,0.0026868521549372614,0.002633660665575559,0.014043917075831969,6.13747954173486e-05,0.03689716312056738,0.05737452264048009,0.0015643753409710856,0.005394162575013639,0.01104200763775232,0.004774959083469722,0.020686033824331696,0.014307146753955264,0.0022272231314784505,0.010522367703218767,0.0004569012547735952,0.00021140207310420077,0.0016993998908892527,0.0007637752318603383,0.0003696126568466994,1.3238158111899654,9.274413529732679e-05,0.00098063284233497,0.005582378614293508,0.0217785051827605,0.04448445171849427,0.09485270049099837,0.12211402073104201,0.11442716857610474,0.0217785051827605,0.02361292962356792,0.058836606655755595,0.015555100927441353,0.01113202400436443,0.07750409165302782,0.01520594653573377,0.07055646481178396,0.0018344244408074195,0.07861292962356792,0.0028000545553737042,0.030931533006001093,0.02532596835788325,0.003788870703764321,0.02386797599563557,0.04030823786142935,0.027617294053464265,0.00031914893617021275,0.0,0.007180851063829787,0.0004282596835788325,0.0010924713584288053,0.017146753955264594,0.02175395526459356,0.0,0.3282078559738134,0.012116748499727223,0.0044517184942716856,0.0002523186033824332,0.0001459356246590289,5.182760501909438e-05,1.363884342607747e-06,4.1975,2.745,3.2133333333333334,34.41166666666667,23.56833333333333,3.3508333333333336,0.36083333333333334,15.951666666666666,2.4675,0.03916666666666667,17.235833333333332,1.5283333333333333,2.263333333333333,0.015,0.39,6.625,26.750833333333333,1.4141666666666666,1.5425,0.21833333333333332,6.4558333333333335,5.519166666666667,5201,61937
gen_reviews.csv,516000,56049,516000,37954,2588493,146412,2116022,13698,846329,1200,72711,0.14091279069767443,53284,0.10326356589147287,0.0,12.54,27.07,1.640172480620155,4.299017441860465,429.90174418604647,0.23255813953488372,0.10862209302325582,0.07355426356589147,8.152407457484529,15.797887296436514,14.442127331902123,3.420766217318339,0.0428546511627907,0.009936046511627907,213.1874488372093,68.87058816226435,120.97803523255814,125.16838604651164,3.233200581395348,0.0,0.05801744186046512,0.15476744186046512,0.0,0.0,0.21278488372093024,0.15476744186046512,2.6676019641246618,0.0,0.0,0.0026511627906976743,0.007290697674418605,0.003178294573643411,0.0354922480620155,0.003195736434108527,0.001684108527131783,0.01944186046511628,0.00012596899224806202,0.03352325581395349,0.06648062015503876,0.0017325581395348838,0.007945736434108527,0.01662403100775194,0.00847093023255814,0.032618217054263564,0.030313953488372094,0.009127906976744185,0.022025193798449614,0.00044573643410852714,7.558139534883721e-05,0.002542635658914729,0.0013624031007751938,0.0005910852713178294,0.9751126126126126,5.2325581395348834e-05,0.001936046511627907,0.00831201550387597,0.026653100775193797,0.0599515503875969,0.12830232558139534,0.15071124031007752,0.13880232558139535,0.026653100775193797,0.032893410852713176,0.09293992248062015,0.02721511627906977,0.01727325581395349,0.10567441860465117,0.01569186046511628,0.10184883720930232,0.0013992248062015503,0.10412790697674419,0.004724806201550387,0.03882751937984496,0.033511627906976746,0.004364341085271318,0.0325,0.04785077519379845,0.041761627906976746,0.00038372093023255813,0.0,0.011988372093023256,0.0012887596899224807,0.002746124031007752,0.018546511627906978,0.019901162790697674,1.937984496124031e-06,0.409281007751938,0.015265503875968991,0.0047112403100775194,0.00025387596899224807,0.00016085271317829456,7.558139534883721e-05,1.937984496124031e-06,3.2158333333333333,2.8833333333333333,2.3358333333333334,24.170833333333334,22.3025,8.33,0.5308333333333334,9.0325,0.7558333333333334,0.03666666666666667,8.415,1.1666666666666667,1.8316666666666668,0.005833333333333334,0.44083333333333335,3.9125,21.5025,1.4516666666666667,2.0075,0.07416666666666667,4.085833333333333,6.2825,8431,58483
